"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","HH-3025","Venta","Unifamiliar","Casa-Chalet en Venta en Massarrojos","46112","Valencia","Valencia","Massarrojos","","39.5402615219","-0.4027479831","Undefined","Profesional","H&H ASESORES INMOBILIARIOS","No","No","No","No","Sí","No","Sí","No","https://static.fotocasa.es/images/ads/dc978544-7432-408b-a252-07da41d4c5a8?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185749119&tti=2","2025-02-25","960964689","i.hhinmobiliaria.5058@inmovilla.com","No","","","No","No contactado","4760","3","2","543","500000","920","2","Muy baja"
"milanuncios","537053862","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4639798366","-0.3867740134","","Profesional","ROQUETA INVESTMENT","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/757b362f-e667-4226-8b3d-39343c91e077G.jpg","https://www.milanuncios.com/anuncios/r537053862.htm","2025-02-25","971084625","roquetainvestment495e@realestate.com","No","","","No","No contactado","6014","3","2","140","234034","1671","2","Muy baja"
"habitaclia","2428","Venta","Plurifamiliar","Piso en Barrio El Carmen","","Valencia","Valencia","Ciutat Vella","El Carme","39.4781935871","-0.3820284129","0","Profesional","ECOM CONSULTORES","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/030ec061-b7ec-44bb-8fe3-8b7df55e3e86G.jpg","https://www.habitaclia.com/i22916000001513","2025-02-25","668511511","info@ecomconsultores.com","No","Muy bueno","","No","No contactado","5322","2","1","70","265000","3785","2","Muy baja"
"milanuncios","537059076","Venta","Plurifamiliar","Valencia Capital","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4535501299","-0.3885668701","4","Profesional","ALBEGAR SERVICIOS INMOBILIARIOS  O E","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0747215d-afbb-416f-92e6-a7b974b71831G.jpg","https://www.milanuncios.com/anuncios/r537059076.htm","2025-02-25","962949168","albegarb5ec@realestate.com","No","","","No","No contactado","4563","3","1","67","170000","2537","2","Muy baja"
"milanuncios","537071729","Venta","Plurifamiliar","Valencia Capital","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4732201299","-0.3726448701","1","Profesional","EV MMC SPAIN  S L U","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/03d0ffee-4c61-494f-ba72-62f646878aabG.jpg","https://www.milanuncios.com/anuncios/r537071729.htm","2025-02-25","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","8046","1","1","54","250000","4629","2","Muy baja"
"milanuncios","537114372","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4713369299","-0.4018663701","","Profesional","OLGA SELFA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00c76816-7025-4a35-b7e8-e2984924f4e5G.jpg","https://www.milanuncios.com/anuncios/r537114372.htm","2025-02-25","961283723","99casas6cc6@realestate.com","No","","","No","No contactado","8525","4","1","100","158000","1580","2","Muy baja"
"Fotocasa","107443563","Venta","Plurifamiliar","Piso en Venta en  Carrer de Josep d'Orga, Ciutat Jardí","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4708847131","-0.3448869869","Undefined","Profesional","GRUPO MONALVA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/ffa85d64-c8f9-4cc0-b307-e80979dfe56d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185750169&tti=2","2025-02-25","962647198","grupomonalvainmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","4685","4","2","122","349999","2868","2","Muy baja"
"habitaclia","128211","Venta","Plurifamiliar","Piso en venta en L''Olivereta en Valencia","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4715693871","-0.4016339129","0","Profesional","99casas","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00c76816-7025-4a35-b7e8-e2984924f4e5G.jpg","https://www.habitaclia.com/i11065003827858","2025-02-25","960052227","fontanares@tempohogar.com","No","Muy bueno","","No","No contactado","1599","4","1","100","158000","1580","2","Moderada"
"milanuncios","537057833","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4653299187","-0.3334518008","","Profesional","ROQUETA INVESTMENT","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/d12bfa42-41e4-4ce9-841a-2b088392220fG.jpg","https://www.milanuncios.com/anuncios/r537057833.htm","2025-02-25","971084625","roquetainvestment495e@realestate.com","No","","","No","No contactado","6606","3","1","88","136012","1545","2","Muy baja"
"habitaclia","25VIV02439","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4597179","-0.3603986","1","Profesional","BHORUS","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1179c7de-34ee-4887-9049-a49c5702c720G.jpg","https://www.habitaclia.com/i44590000003553","2025-02-25","936093064","contacto@bhorus.com","No","Muy bueno","","No","No contactado","1282","4","2","125","162000","1296","2","Moderada"
"milanuncios","537050169","Venta","Plurifamiliar","Valencia Capital","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4513032333","-0.3913024898","1","Profesional","JTM DREAMS","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00c50668-ffe6-47e1-bea9-50ea6f8fa082G.jpg","https://www.milanuncios.com/anuncios/r537050169.htm","2025-02-25","962948706","jtmdreams4836@realestate.com","No","","","No","No contactado","8344","3","1","88","200000","2272","2","Muy baja"
"Fotocasa","202502251","Venta","Plurifamiliar","Piso en Venta en  Carrer de la Pianista Empar Iturbi, Malilla","46006","Valencia","Valencia","Quatre Carreres","Malilla","39.4544860131","-0.3788411869","6º","Profesional","MESTALLA INMOBILIARIA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/4fc904c9-9ab7-4095-8328-e8620fa289b3?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185750708&tti=2","2025-02-25","962643848","carlos.edalor@gmail.com","No","Bueno","","No","No contactado","1791","3","1","80","215000","2687","2","Moderada"
"habitaclia","3424-01543","Venta","Plurifamiliar","Oportunidad de inversión! Piso alquilado en Ruzafa, Valencia","","Valencia","Valencia","L'Eixample","Russafa","39.4613471484","-0.3766411035","0","Profesional","REMAX URBE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0da09d23-3733-434d-bc11-0f435b17f457G.jpg","https://www.habitaclia.com/i8479001783390","2025-02-25","963.531.344","urbe2@remax.es","No","Muy bueno","","No","No contactado","7217","2","1","60","237000","3950","2","Muy baja"
"Fotocasa","CDR002889","Venta","Plurifamiliar","Piso en Venta en  Carrer de Benimodo, 15, Benimàmet","46035","Valencia","Valencia","Benimàmet","","39.4993029","-0.4208221","Undefined","Profesional","Oportunalia","Sí","No","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/f54830fe-dd24-42dd-a2d0-ce1c2ccd42e9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185751169&tti=2","2025-02-25","919453417","info@oportunalia.com","No","","","No","No contactado","2228","2","1","100","81000","810","2","Baja"
"habitaclia","25-2-2072","Venta","Plurifamiliar","","","Valencia","Valencia","La Saïdia","Morvedre","39.4856123908","-0.3721744109","2","Profesional","NOVA ALBORAIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/04e0841a-89d0-41f7-9aa2-c82fb79f2afcG.jpg","https://www.habitaclia.com/i22622000000683","2025-02-25","961863212","nova.alboraia@gmail.com","No","Muy bueno","","No","No contactado","5792","3","1","92","310000","3369","2","Muy baja"
"habitaclia","1434","Venta","Plurifamiliar","Piso en venta en el barrio La Hort de Senabre","","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4537825871","-0.3883344129","4","Profesional","ALBEGAR Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0747215d-afbb-416f-92e6-a7b974b71831G.jpg","https://www.habitaclia.com/i44532000000325","2025-02-25","960447183","info@albegar.es","No","Muy bueno","","No","No contactado","315","3","1","67","170000","2537","2","Alta"
"milanuncios","537093690","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4686044385","-0.4038826787","","Profesional","Tecnocasa Nou Moles   Avenida Cid","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/100ba132-7ba9-47c9-8762-99d7dbe2c5e9G.jpg","https://www.milanuncios.com/anuncios/r537093690.htm","2025-02-25","961280271","tecnocasanoumolesavenidacid2a6e@realestate.com","No","","","No","No contactado","8244","3","1","90","260000","2888","2","Muy baja"
"milanuncios","537076744","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4577179749","-0.3694153571","","Profesional","Iberia Casas International Investment Group S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00e60899-8a16-43b0-86c0-0f0c226e221bG.jpg","https://www.milanuncios.com/anuncios/r537076744.htm","2025-02-25","960967105","coldwellbankerexcellencerealest5787@realestate.com","No","","","No","No contactado","4156","2","2","102","395000","3872","2","Muy baja"
"habitaclia","1990","Venta","Plurifamiliar","Piso de una habitación a estrenar en Quatre Carreres.","","Valencia","Valencia","Quatre Carreres","Fonteta de Sant Lluís","39.4459041587","-0.3655198413","0","Profesional","CM PROPERTIES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0512723e-41b8-40d4-8c23-334d86b36dd4G.jpg","https://www.habitaclia.com/i50179000000698","2025-02-25","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","5738","1","1","61","225000","3688","2","Muy baja"
"habitaclia","VV2502070","Venta","Plurifamiliar","Piso en Venta en Penya Roja","","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4599715871","-0.3461404129","3","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1438dcf3-5b78-4089-8c84-fe4086ae7239G.jpg","https://www.habitaclia.com/i4737003824046","2025-02-25","961285965","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","5774","3","1","89","330000","3707","2","Muy baja"
"habitaclia","610019","Venta","Plurifamiliar","Piso en venta en Valencia","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4688368957","-0.4036502215","0","Profesional","Tecnocasa Nou Moles - Avenida Cid","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/100ba132-7ba9-47c9-8762-99d7dbe2c5e9G.jpg","https://www.habitaclia.com/i53762000000019","2025-02-25","34960813331","va008@tecnocasa.es","No","Muy bueno","","No","No contactado","400","3","1","90","260000","2888","2","Moderada"
"milanuncios","537085144","Venta","Plurifamiliar","Valencia Capital","46023","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4597391299","-0.3463728701","3","Profesional","Aproperties","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1438dcf3-5b78-4089-8c84-fe4086ae7239G.jpg","https://www.milanuncios.com/anuncios/r537085144.htm","2025-02-25","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","5973","3","1","89","330000","3707","2","Muy baja"
"Fotocasa","IKV908","Venta","Plurifamiliar","Piso en Venta en  Valencia - PS CIUDADELA, El Pla del Remei","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4719058131","-0.3661141869","6º","Profesional","IGARKA - VALENCIA","No","Sí","Sí","Sí","No","Sí","No","No","https://static.fotocasa.es/images/ads/6c0f2edc-9279-4e16-a47e-f1b88bb86fc7?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185749235&tti=2","2025-02-25","960967919","iagestion_5@iagestion.com","No","Malo","","No","No contactado","1277","4","1","93","515000","5537","2","Moderada"
"habitaclia","S3RVALENCIA17","Venta","Plurifamiliar","CESSION DE CREDITO","","Valencia","Valencia","Extramurs","Arrancapins","39.4612796045","-0.3816218455","0","Profesional","ROQUETA INVESTMENT","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/5f985d0c-5b13-4505-8b52-d9f5039d55f1G.jpg","https://www.habitaclia.com/i37637000009886","2025-02-25","633643134","info@roquetainvestment.com","No","Muy bueno","","No","No contactado","3672","3","2","115","236352","2055","2","Muy baja"
"milanuncios","537084807","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","L'Eixample","Russafa","39.4603691196","-0.3776191323","","Profesional","SKYLINE SOLUCIONES  S L","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0da09d23-3733-434d-bc11-0f435b17f457G.jpg","https://www.milanuncios.com/anuncios/r537084807.htm","2025-02-25","962646387","remaxurbee996@realestate.com","No","","","No","No contactado","2","2","1","60","237000","3950","2","Muy alta"
"habitaclia","202502251","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Malilla","39.4542663587","-0.3790608413","6","Profesional","MESTALLA INMOBILIARIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/30a854a8-610d-4652-9aef-2823f8c59901G.jpg","https://www.habitaclia.com/i43368000000110","2025-02-25","605192021","carlos.edalor@gmail.com","No","Muy bueno","","No","No contactado","1576","3","1","80","215000","2687","2","Baja"
"habitaclia","00283","Venta","Plurifamiliar","RUZAFA, TRES HABITACIONES, ASCENSOR","","Valencia","Valencia","L'Eixample","Russafa","39.4599554359","-0.3708632334","0","Profesional","PIRAMIDES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/05a85a62-15c1-42ae-a326-d65abe13f5ecG.jpg","https://www.habitaclia.com/i10816002176670","2025-02-25","963956514","inmopiramides@gmail.com","No","Muy bueno","","No","No contactado","1536","3","1","97","300000","3092","2","Baja"
"Fotocasa","20250225","Venta","Plurifamiliar","Piso en Venta en  Carrer del Doctor Lluch, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4643730131","-0.3285511869","3º","Profesional","MESTALLA INMOBILIARIA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/c8008589-22c7-424b-b77c-69a58e418dea?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185750689&tti=2","2025-02-25","962643848","carlos.edalor@gmail.com","No","Muy bueno","","No","No contactado","5079","4","1","121","350000","2892","2","Muy baja"
"Fotocasa","C6-07379-0001","Venta","Plurifamiliar","Piso en Venta en  C/ Humanista, Ciutat Jardí","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4691504961","-0.3442949039","Undefined","Profesional","Solvia inmobiliaria","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/c6216ffe-789d-4ede-9ca2-b073fe68d730?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185742633&tti=2","2025-02-25","919453869","comercial@solvia.es","No","","","No","No contactado","1213","5","2","120","260000","2166","1","Alta"
"milanuncios","537090823","Venta","Plurifamiliar","Nou Moles - C/ d''Archena","46014","Valencia","Valencia","L'Olivereta","Soternes","39.4711614","-0.40548","2","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r537090823.htm","2025-02-25","","","No","","","No","No contactado","56","3","1","80","180000","2250","2","Muy alta"
"habitaclia","13524","Venta","Plurifamiliar","¡Grupo Cercasa Vende Piso en Calle Vicente Gallart Arcipreste!","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4657867587","-0.3331763413","1","Profesional","CERCASA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00d5349b-2f84-4025-8ae9-c2abccfa8833G.jpg","https://www.habitaclia.com/i29218000000269","2025-02-25","34722325990","marketing@grupocercasa.es","No","Muy bueno","","No","No contactado","3600","2","1","85","255000","3000","2","Muy baja"
"milanuncios","537080703","Venta","Plurifamiliar","Beteró - Pg. de la Petxina","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.4775024","-0.3900507","2","Particular","","No","Sí","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r537080703.htm","2025-02-25","","","No","","","No","No contactado","18","2","1","53","140000","2641","1","Muy alta"
"milanuncios","537120469","Venta","Plurifamiliar","Valencia Capital","46025","Valencia","Valencia","Rascanya","Torrefiel","39.4915488299","-0.3802614701","1","Profesional","HOUSE MAISON  S L","No","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/06111ee1-ad3a-4122-8755-b7302bf4bce1G.jpg","https://www.milanuncios.com/anuncios/r537120469.htm","2025-02-25","918007061","habitab28a@realestate.com","No","","","No","No contactado","3974","4","2","110","185000","1681","2","Muy baja"
"Fotocasa","HM Valencia 14 25","Venta","Plurifamiliar","Piso en Venta en  Camí de Montcada, Torrefiel","46025","Valencia","Valencia","Rascanya","Torrefiel","39.4927465131","-0.3790637869","Undefined","Profesional","HM INMOBILIARIA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/557cde47-672c-40e1-9f26-7b5fe5c95716?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185749456&tti=2","2025-02-25","918007061","hminmobiliaria@hotmail.com","No","Muy bueno","","No","No contactado","4743","4","2","110","185000","1681","2","Muy baja"
